location,latitude,longitude,address
"Rio de Janeiro, Brazil",-22.9110137,-43.2093727,"Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
"Rio de Janeiro, Brazil",-22.9110137,-43.2093727,"Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
"Rishikesh, Uttarakhand",30.1086537,78.2916193,"Rishikesh, Dehradun, Uttarakhand, India"
"Rockhampton, Queensland, Australia",-23.3782137,150.5134227,"Rockhampton, Rockhampton Regional, Queensland, 7200, Australia"
"Rohtas, India",24.93941425,84.01970311897313,"Rohtas, Bihar, India"
"Rumphi, Malawi",-10.79093265,33.85071177603609,"Rumphi, Northern Region, Malawi"
"Rungiri Town, Uganda",,,
"Ruvuma, Tanzania",-10.749721,35.6616934,"Ruvuma, Southern Highlands Zone, Tanzania"
"Eastern Province, Rwanda",-1.74151365,30.540428187389786,"Iburasirasuba, Rwanda"
"Rwamwanja Refugee Settlement, Uganda",0.30484555,30.68350025969131,"Rwamwanja Refugee Settlement, Mahani, Kamwenge, Western Region, Uganda"
Rwanda,-1.9646631,30.0644358,Rwanda
Rwanda,-1.9646631,30.0644358,Rwanda
Rwanda,-1.9646631,30.0644358,Rwanda
Rwanda,-1.9646631,30.0644358,Rwanda
"S√£o Gon√ßalo, Brazil",,,
"S√£o Lu√≠s, Brazil",,,
"São Paulo, Brazil",-23.5506507,-46.6333824,"São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, Brasil"
"São Paulo, Brazil",-23.5506507,-46.6333824,"São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, Brasil"
"São Paulo, Brazil",-23.5506507,-46.6333824,"São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, Brasil"
"São Paulo, Brazil",-23.5506507,-46.6333824,"São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, Brasil"
"São Paulo, Brazil",-23.5506507,-46.6333824,"São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, Brasil"
"São Paulo, Brazil",-23.5506507,-46.6333824,"São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, Brasil"
"São Paulo, Brazil",-23.5506507,-46.6333824,"São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, Brasil"
"São Paulo, Brazil",-23.5506507,-46.6333824,"São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, Brasil"
"São Paulo, Brazil",-23.5506507,-46.6333824,"São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, Brasil"
"São Paulo, Brazil",-23.5506507,-46.6333824,"São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, Brasil"
"São Paulo, Brazil",-23.5506507,-46.6333824,"São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, Brasil"
"São Paulo, Brazil",-23.5506507,-46.6333824,"São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, Brasil"
"São Paulo, Brazil",-23.5506507,-46.6333824,"São Paulo, Região Imediata de São Paulo, Região Metropolitana de São Paulo, Região Geográfica Intermediária de São Paulo, São Paulo, Região Sudeste, Brasil"
"Sabarkantha, Gujarat",23.868850549999998,73.01378404622145,"Sabarkantha, Gujarat, India"
"Sacramento, California, United States",38.5810606,-121.493895,"Sacramento, Sacramento County, California, United States"
"Sadar, India",19.849474700000002,85.87724702541016,"Sadar, Puri, Odisha, 752002, India"
"Salem, India",11.64696155,78.21069575456464,"Salem, Tamil Nadu, India"
"Salt Lake City, UT",40.7596198,-111.886797,"Salt Lake City, Salt Lake County, Utah, United States"
"Salt Lake City, UT",40.7596198,-111.886797,"Salt Lake City, Salt Lake County, Utah, United States"
San Francisco,37.7792588,-122.4193286,"San Francisco, California, United States"
"San Francisco, Cundinamarca, Colombia",4.953252,-74.26457304,"San Francisco, Gualivá, RAP (Especial) Central, 253601, Colombia"
"San Francisco, USA",37.7792588,-122.4193286,"San Francisco, California, United States"
"Sana'a Governorate, Republic of Yemen",15.260691,44.424895,"محافظة صنعاء, اليمن"
"Sanquelim, North Goa, India",15.5626483,74.0114543,"Sankhali, Bicholim, North Goa, Goa, 403505, India"
"Santo Domingo, Dominican Republic",18.4801972,-69.942111,"Santo Domingo de Guzmán, Distrito Nacional, 03201, República Dominicana"
"Scottsdale, Arizona",33.4942189,-111.926018,"Scottsdale, Maricopa County, Arizona, United States"
"Seattle, United States",47.6038321,-122.330062,"Seattle, King County, Washington, United States"
"Seattle, Washington",47.6038321,-122.330062,"Seattle, King County, Washington, United States"
Senegal,14.4750607,-14.4529612,Sénégal
"Seoul, South Korea",37.5666791,126.9782914,"서울특별시, 대한민국"
"Shanghai, China",,,
"Sharqia, Egypt",30.63327745,31.789373917991302,"الشرقية, مصر"
Siavonga,-16.536478,28.710204,"Siavonga, Siavonga District, Southern Province, Zambia"
"Siaya County, Kenya",-0.06040135,34.200135009996295,"Siaya, Nyanza, Kenya"
"Siaya, Kenya",-0.06040135,34.200135009996295,"Siaya, Nyanza, Kenya"
"Sicklerville, New Jersey",39.7173375,-74.9693329,"Sicklerville, Winslow Township, Camden County, New Jersey, United States"
Sierra Leone,8.6400349,-11.8400269,Sierra Leone
Sierra Leone,8.6400349,-11.8400269,Sierra Leone
Sierra Leone,8.6400349,-11.8400269,Sierra Leone
Tanzania,-6.5247123,35.7878438,Tanzania
Solapur,17.84990665,75.27632027348457,"Solapur, Maharashtra, India"
"Sonipat, Haryana",28.9953758,77.0233627,"Sonipat, Haryana, 131001, India"
South Africa,-28.8166236,24.991639,South Africa
"Sparta, North Carolina",36.5055712,-81.1207497,"Sparta, Alleghany County, North Carolina, 28675, United States"
St Augustine,40.7183728,-90.4109616,"St. Augustine, Knox County, Illinois, United States"
"St George's, Grenada",12.0535331,-61.751805,"St. George's, Saint George, Grenada"
"St. George's, Grenada",12.0535331,-61.751805,"St. George's, Saint George, Grenada"
"Stanford, United States",37.426540700000004,-122.1703055,"Stanford, Palo Alto, Santa Clara County, California, United States"
Staunton,38.1495947,-79.072557,"Staunton, Virginia, United States"
"Stockport, United Kingdom",53.407901,-2.160243,"Stockport, Greater Manchester, England, United Kingdom"
"Stonetown, Zanzibar",-6.2667508,39.5313473,"340 Bus Stonetown, Jambiani road, Paje, Kusini, Unguja Kusini, Zanzibar زنجبار, 72110, Tanzania"
"Stonewall, Canada",50.1342275,-97.3287254,"Stonewall, Manitoba, R0C 2Z0, Canada"
"Summerville, South Carolina",33.0186699,-80.1762704,"Summerville, Dorchester County, South Carolina, United States"
"Sunyani, Ghana",7.3384389,-2.3309226,"Sunyani, Sunyani Municipal District, Bono Region, Ghana"
"Sydney, Australia",-33.8698439,151.2082848,"Sydney, Council of the City of Sydney, New South Wales, Australia"
"Sydney, Australia",-33.8698439,151.2082848,"Sydney, Council of the City of Sydney, New South Wales, Australia"
"Tacoma, Washington, United States",47.2455013,-122.438329,"Tacoma, Pierce County, Washington, United States"
"Takoradi, Ghana",4.887401,-1.7519316,"Takoradi, Sekondi Takoradi Metropolitan District, Western Region, Ghana"
"Takoradi, Ghana",4.887401,-1.7519316,"Takoradi, Sekondi Takoradi Metropolitan District, Western Region, Ghana"
"Talandage, India",16.6210746,74.37184668118473,"Vidyamandir Talandage, Kagal MIDC To Hupari Road, Gokul Shirgaon Five Star MIDC, Ichalkaranji, Hatkanangle, Kolhapur, Maharashtra, 416415, India"
"Talcher, India",20.9322302,85.2005822,"Talcher, Angul - Talcher Road, Talcher, Colliery, Angul, Odisha, 759100, India"
Tallahassee,30.4380832,-84.2809332,"Tallahassee, Leon County, Florida, United States"
Tamale,9.4051992,-0.8423986,"Tamale, Tamale Metropolitan District, Northern Region, Ghana"
"Tamale, Ghana",9.4051992,-0.8423986,"Tamale, Tamale Metropolitan District, Northern Region, Ghana"
"Tamil Nadu, India",10.9094334,78.3665347,"Tamil Nadu, India"
"Tamil Nadu, India",10.9094334,78.3665347,"Tamil Nadu, India"
"Tana River County, Kenya",-1.53651195,39.550837405312166,"Tana River, Coast, Kenya"
Tanzania,-6.5247123,35.7878438,Tanzania
Tanzania,-6.5247123,35.7878438,Tanzania
Tanzania,-6.5247123,35.7878438,Tanzania
Tanzania,-6.5247123,35.7878438,Tanzania
Tanzania,-6.5247123,35.7878438,Tanzania
Tanzania,-6.5247123,35.7878438,Tanzania
Tanzania,-6.5247123,35.7878438,Tanzania
"Taubaté, Brazil",-23.031448,-45.5612792,"Taubaté, Região Imediata de Taubaté-Pindamonhangaba, Região Metropolitana do Vale do Paraíba e Litoral Norte, Região Geográfica Intermediária de São José dos Campos, São Paulo, Região Sudeste, Brasil"
"Taubaté, Brazil",-23.031448,-45.5612792,"Taubaté, Região Imediata de Taubaté-Pindamonhangaba, Região Metropolitana do Vale do Paraíba e Litoral Norte, Região Geográfica Intermediária de São José dos Campos, São Paulo, Região Sudeste, Brasil"
"Techiman, Bono East Region, Ghana",7.584971,-1.936401,"Techiman, Techiman Municipal District, Bono East Region, Ghana"
"Techiman, Ghana",7.584971,-1.936401,"Techiman, Techiman Municipal District, Bono East Region, Ghana"
"Tel Aviv, Israel",32.0852997,34.7818064,"תל־אביב–יפו, נפת תל אביב, מחוז תל אביב, ישראל"
"Tel Aviv, Israel",32.0852997,34.7818064,"תל־אביב–יפו, נפת תל אביב, מחוז תל אביב, ישראל"
"Tempe, Arizona",33.4255117,-111.940016,"Tempe, Maricopa County, Arizona, United States"
"Tena, Ecuador",-0.94387175,-78.10839815,"Tena, Napo, Ecuador"
"Tena, Napo, Ecuador",-0.94387175,-78.10839815,"Tena, Napo, Ecuador"
"Tenkasi District, Tamil Nadu, India",9.0933908,77.47583730587374,"Tenkasi, Tamil Nadu, India"
"Tete, Mozambique",-15.5205193,32.7682742,"Tete, Zona Centro, Moçambique"
Texas,31.2638905,-98.5456116,"Texas, United States"
"Thane, India",19.1943294,72.9701779,"Thane, Thane Taluka, Thane, Maharashtra, India"
"Thane, India",19.1943294,72.9701779,"Thane, Thane Taluka, Thane, Maharashtra, India"
"Thane, India",19.1943294,72.9701779,"Thane, Thane Taluka, Thane, Maharashtra, India"
"Thane, Maharashtra",19.1943294,72.9701779,"Thane, Thane Taluka, Thane, Maharashtra, India"
"Thika, Kenya",-1.036648,37.077523,"Thika, Thika Town, Kiambu, Central Kenya, Kenya"
"Thika, Kenya",-1.036648,37.077523,"Thika, Thika Town, Kiambu, Central Kenya, Kenya"
Thimphu,27.4713546,89.6336729,"ཐིམ་ཕུ, Chang Gewog, ཐིམ་ཕུ, ཐིམ་ཕུ་རྫོང་ཁག་, 11001, འབྲུགཡུལ་"
"Thimphu, Bhutan",27.4713546,89.6336729,"ཐིམ་ཕུ, Chang Gewog, ཐིམ་ཕུ, ཐིམ་ཕུ་རྫོང་ཁག་, 11001, འབྲུགཡུལ་"
"Thiruvananthapuram, Kerala",8.4882267,76.947551,"Thiruvananthapuram, Kerala, 695001, India"
"Tokyo, Japan",35.6768601,139.7638947,"東京都, 日本"
"Toronto, Canada",43.6534817,-79.3839347,"Toronto, Golden Horseshoe, Ontario, Canada"
"Toronto, Canada",43.6534817,-79.3839347,"Toronto, Golden Horseshoe, Ontario, Canada"
"Rio de Janeiro, Brazil",-22.9110137,-43.2093727,"Rio de Janeiro, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
"Tulln, Austria",48.3311702,16.05179,"Tulln an der Donau, Bezirk Tulln, Niederösterreich, 3430, Österreich"
Tunis,36.8002068,10.1857757,"تونس, ولاية تونس, تونس"
"Tupaciguara, Minas Gerais, Brazil",-18.5932122,-48.6999014,"Tupaciguara, Região Geográfica Imediata de Uberlândia, Região Geográfica Intermediária de Uberlândia, Minas Gerais, Região Sudeste, 38480-000, Brasil"
"Uberlândia, Brazil",-18.9188041,-48.2767837,"Uberlândia, Região Geográfica Imediata de Uberlândia, Região Geográfica Intermediária de Uberlândia, Minas Gerais, Região Sudeste, Brasil"
"Uberlândia, Brazil",-18.9188041,-48.2767837,"Uberlândia, Região Geográfica Imediata de Uberlândia, Região Geográfica Intermediária de Uberlândia, Minas Gerais, Região Sudeste, Brasil"
"Udaipur, India",24.578721,73.6862571,"Udaipur, Girwa Tehsil, Udaipur, Rajasthan, 313001, India"
Uganda,1.5333554,32.2166578,Uganda
Uganda,1.5333554,32.2166578,Uganda
Uganda,1.5333554,32.2166578,Uganda
Uganda,1.5333554,32.2166578,Uganda
"Ujjain, Madhya Pradesh",23.1885131,75.7716562,"Ujjain, Ujjain NagarTahsil, Ujjain, Madhya Pradesh, 456001, India"
United States of America,39.7837304,-100.445882,United States
United States of America,39.7837304,-100.445882,United States
United States of America,39.7837304,-100.445882,United States
United States of America,39.7837304,-100.445882,United States
United States of America,39.7837304,-100.445882,United States
United States of America,39.7837304,-100.445882,United States
United States of America,39.7837304,-100.445882,United States
United States of America,39.7837304,-100.445882,United States
United States of America,39.7837304,-100.445882,United States
United States of America,39.7837304,-100.445882,United States
"Upper West, Ghana",10.3669525,-2.0921426,"Upper West Region, Ghana"
"Uttar Pradesh, India",27.1303344,80.859666,"Uttar Pradesh, India"
"Uttar Pradesh, India",27.1303344,80.859666,"Uttar Pradesh, India"
"Uttar Pradesh, India",27.1303344,80.859666,"Uttar Pradesh, India"
"Uttarakhand, India",30.0417376,79.089691,"Uttarakhand, India"
"Uttarakhand, India",30.0417376,79.089691,"Uttarakhand, India"
"Uttarakhand, India",30.0417376,79.089691,"Uttarakhand, India"
"Uttarakhand, India",30.0417376,79.089691,"Uttarakhand, India"
"Uttar Pradesh, India",27.1303344,80.859666,"Uttar Pradesh, India"
"Uvira, DRC",-3.4055866,29.1375509,"Uvira, Bavira (chefferie), Uvira, Sud-Kivu, République démocratique du Congo"
Uzbekistan,41.32373,63.9528098,Oʻzbekiston
"Vadodara, Gujarat (IN)",22.2973142,73.1942567,"Vadodara, Vadodara Rural Taluka, Vadodara, Gujarat, 390001, India"
"Vadodara, India",22.2973142,73.1942567,"Vadodara, Vadodara Rural Taluka, Vadodara, Gujarat, 390001, India"
"Vadodara, India",22.2973142,73.1942567,"Vadodara, Vadodara Rural Taluka, Vadodara, Gujarat, 390001, India"
"Valsad, India",20.43219565,73.14098929730321,"Valsad, Gujarat, India"
Vancouver,49.2608724,-123.113952,"Vancouver, Metro Vancouver Regional District, British Columbia, Canada"
"Varanasi, Uttar Pradesh",25.3356491,83.0076292,"Varanasi, Sadar, Varanasi, Uttar Pradesh, 221001, India"
"Vedi, Armenia",39.9138481,44.7224953,"Վեդի, Վեդի համայնք, Արարատի մարզ, 0601, Հայաստան"
"Venn Innovation, Moncton NB",,,
"Vienna, Austria",48.2083537,16.3725042,"Wien, Österreich"
"Vienna, Austria",48.2083537,16.3725042,"Wien, Österreich"
"Viet Tri, Vietnam",21.3136067,105.3946301,"Thành phố Việt Trì, Tỉnh Phú Thọ, Việt Nam"
"Vito, Bolivia",-18.0160913,-67.1393502,"Vito, Oruro, Municipio Oruro, Provincia Cercado, Oruro, Bolivia"
"Vlotho, Germany",52.1664861,8.8619172,"Vlotho, Kreis Herford, Nordrhein-Westfalen, 32602, Deutschland"
"Voels, Austria",47.2523245,11.3279408,"Völs, Bezirk Innsbruck-Land, Tirol, 6176, Österreich"
"Vorniceni, Republic of Moldova",47.1543982,28.427932,"Vorniceni, Raionul Strășeni, MD-3737, Moldova"
South Africa,-28.8166236,24.991639,South Africa
"Wa, Ghana",10.0623261,-2.5054273,"Wa, Wa Municipal District, Upper West Region, Ghana"
Wakiso,0.3760928,32.456126539081936,"Wakiso, Central Region, Uganda"
"Wakiso, Uganda",0.3760928,32.456126539081936,"Wakiso, Central Region, Uganda"
"Wanaka, New Zealand",-44.6941691,169.1364637,"Wānaka, Queenstown-Lakes District, Otago, 9305, New Zealand / Aotearoa"
"Warri, Nigeria",5.5186186,5.7480196,"Warri, Delta, Nigeria"
"Washington D.C., USA",38.8950368,-77.0365427,"Washington, District of Columbia, United States"
"Washington, DC",38.8950368,-77.0365427,"Washington, District of Columbia, United States"
"Washington, USA",38.8950368,-77.0365427,"Washington, District of Columbia, United States"
"West Bengal, India",22.9964948,87.6855882,"West Bengal, India"
"West Bengal, India",22.9964948,87.6855882,"West Bengal, India"
"West Bengal, India",22.9964948,87.6855882,"West Bengal, India"
West Delhi,28.6545456,77.08105551,"West Delhi, Delhi, India"
"White River, South Africa",-25.326389,31.014444,"White River, Mbombela, Ehlanzeni, Mpumalanga, 1240, South Africa"
"Wilmington City, Delaware, United States",39.7478926,-75.54941333,"City Center Wilmington Parking, 208, West 12th Street, Midtown Brandywine, Wilmington, New Castle County, Delaware, 19801, United States"
Woodbridge,52.0941323,1.3199383,"Woodbridge, East Suffolk, Suffolk, England, United Kingdom"
Yaba,12.811960299999999,-2.884813151,"Yaba, Nayala, Boucle du Mouhoun, Burkina Faso"
"Yadgiri, India",16.7670964,77.1403984,"Yadgiri, Yadagiri taluku, Yadgir, Karnataka, 585200, India"
"Yamunanagar, India",30.1231349,77.286329,"Yamunanagar, Jagadhri, Yamunanagar, Haryana, 135001, India"
"Yaounde, Cameroon",3.8689867,11.5213344,"Communauté urbaine de Yaoundé, Mfoundi, Centre, Cameroun"
"Yaounde, Cameroon",3.8689867,11.5213344,"Communauté urbaine de Yaoundé, Mfoundi, Centre, Cameroun"
"Yaounde, Cameroon",3.8689867,11.5213344,"Communauté urbaine de Yaoundé, Mfoundi, Centre, Cameroun"
Yenagoa,4.9334651,6.2747786,"Yenegoa, Bayelsa, 569101, Nigeria"
"Yenagoa, Bayelsa State, Nigeria",4.9334651,6.2747786,"Yenegoa, Bayelsa, 569101, Nigeria"
"Yeruham, Israel",30.9888033,34.9250975,"ירוחם, נפת באר שבע, מחוז הדרום, ישראל"
"Zabalj, Serbia",45.3728199,20.0637917,"Жабаљ, Општина Жабаљ, Јужнобачки управни округ, Војводина, 21230, Србија"
Zambia,-14.5189121,27.5589884,Zambia
"Zanzibar, Tanzania",-6.1664908,39.2074312,"Zanzibar City مدينة زنجبار, Mjini, Unguja Mjini Magharibi, Zanzibar زنجبار, 71109, Tanzania"
"Zaria, Kaduna State, Nigeria",11.0248119,7.651853311586596,"Zaria, Kaduna, Nigeria"
"Zaria, Nigeria",11.0248119,7.651853311586596,"Zaria, Kaduna, Nigeria"
"Caucaia, Brazil",-3.7300563,-38.6593082,"Caucaia, Região Geográfica Imediata de Fortaleza, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, Brasil"
"Thane, India",19.1943294,72.9701779,"Thane, Thane Taluka, Thane, Maharashtra, India"
"Cabo Delgado, Mozambique",-12.4254942,39.4168743,"Cabo Delgado, Zona Norte, Moçambique"
"Concepción, Chile",-36.8270698,-73.0502064,"Concepción, Provincia de Concepción, Región del Biobío, Chile"
Democratic Republic of Congo,-15.4139213,28.289698,"Embassy of the Democratic Republic Of Congo, Parirenyetwa Road, Fairview, Lusaka, Lusaka District, Lusaka Province, Zambia"
"Momposina, Colombia",9.210430522279227,-74.40222038,"Transversal Momposina, Santa Cruz de Mompox, Isla de Mompós, Bolívar, RAP Caribe, 132560, Colombia"
"Igabi, Nigeria",10.7490822,7.528949832280797,"Igabi, Kaduna, Nigeria"
"Itatira, Brasil",-4.5305504,-39.6210481,"Itatira, Região Geográfica Imediata de Canindé, Região Geográfica Intermediária de Fortaleza, Ceará, Região Nordeste, 62720-000, Brasil"
"Kinshasa, Congo",-4.3196982,15.3424196,"Kinshasa, République démocratique du Congo"
Kinzaiga-Rutana,,,
"Lausanne, Switzerland",46.5218269,6.6327025,"Lausanne, District de Lausanne, Vaud, Schweiz/Suisse/Svizzera/Svizra"
"Douala, Cameroon",4.0429389,9.7062018,"Douala, Douala II, Communauté urbaine de Douala, Wouri, Littoral, Cameroun"
"Nakuru, Kenya",-0.2802724,36.0712048,"Nakuru, Nakuru West, Nakuru, Rift Valley, 20100, Kenya"
Tanzania,-6.5247123,35.7878438,Tanzania
Namibia,-23.2335499,17.3231107,Namibia
Jordan,44.6663146,-93.6261918,"Jordan, Scott County, Minnesota, United States"
"Maharashtra, India",18.9068356,75.6741579,"Maharashtra, India"
Israel,30.8124247,34.8594762,ישראל
Uganda,1.5333554,32.2166578,Uganda
"São Gonçalo, Brazil",-22.821635,-42.99567969,"São Gonçalo, Região Geográfica Imediata do Rio de Janeiro, Região Metropolitana do Rio de Janeiro, Região Geográfica Intermediária do Rio de Janeiro, Rio de Janeiro, Região Sudeste, Brasil"
"São Luís, Brazil",-2.5295265,-44.2963942,"São Luís, Região Geográfica Imediata de São Luís, Região Geográfica Intermediária de São Luís, Maranhão, Região Nordeste, Brasil"
"Shanghai, China",31.2312707,121.4700152,"上海市, 中国"
